Rank,Gene_Symbol,N_Variants,Total_PP,Composite_Score,DNase_Score,ATAC_Score,CAGE_Score,RNA_Score,PROCAP_Score,Splice_Score,Empirical_Z,P_value,FDR_Q,Has_Brain_eQTL,Brain_eQTL_Tissues,Min_eQTL_Qval
1005,MIR490,37,1.000000,0.083374,0.163980,-0.081131,0.161659,0.183924,0.222758,-0.150944,,,,False,0,1.000000
1006,CHRNA1,172,0.638770,0.083058,0.287782,0.091968,0.030107,0.111624,-0.046836,0.023701,1.377174,0.034478,0.070058,True,3,0.000203
1007,KAT5,24,0.393165,0.081452,-0.126539,-0.206603,0.112226,-0.184867,0.295104,0.599388,1.349770,0.034678,0.070058,True,1,0.007750
1008,RNASEH2C,24,0.393165,0.081452,-0.126539,-0.206603,0.112226,-0.184867,0.295104,0.599388,1.349770,0.034678,0.070058,True,13,0.000000
1009,RNU1-7P,84,0.725231,0.080687,0.037708,0.130089,0.084662,0.104712,0.050343,0.076610,,,,False,0,1.000000
1010,ENSG00000259375,22,0.330015,0.080645,0.170004,0.182462,0.177145,0.016744,0.088012,-0.150496,,,,False,0,1.000000
1011,ENSG00000287462,93,0.681072,0.080112,-0.160218,0.586564,-0.076391,0.221490,-0.068606,-0.022164,,,,False,0,1.000000
1012,LINC01714,87,0.756446,0.079679,0.043710,0.116673,0.093940,0.100069,0.051263,0.072421,,,,False,0,1.000000
1013,ENSG00000228877,1,0.358317,0.079654,0.087534,-0.195270,0.967693,-0.164734,-0.265059,0.047762,,,,True,3,0.000010
1014,LINC02144,13,0.162141,0.079335,0.106438,0.212917,-0.003500,0.274699,0.036399,-0.150944,,,,True,1,0.016898
1015,HSD17B3,25,1.000000,0.078827,0.182021,0.012681,0.022690,0.170212,0.139021,-0.053662,1.304998,0.036632,0.070058,False,0,1.000000
1016,HSD17B3-AS1,25,1.000000,0.078827,0.182021,0.012681,0.022690,0.170212,0.139021,-0.053662,,,,False,0,1.000000
1017,RNU6-1160P,25,1.000000,0.078827,0.182021,0.012681,0.022690,0.170212,0.139021,-0.053662,,,,False,0,1.000000
1018,ENSG00000275465,25,1.000000,0.078827,0.182021,0.012681,0.022690,0.170212,0.139021,-0.053662,,,,True,7,0.000198
1019,EIF4BP3,25,1.000000,0.078827,0.182021,0.012681,0.022690,0.170212,0.139021,-0.053662,,,,True,4,0.001139
1020,NSA2P7,25,1.000000,0.078827,0.182021,0.012681,0.022690,0.170212,0.139021,-0.053662,,,,False,0,1.000000
1021,HABP4,25,1.000000,0.078827,0.182021,0.012681,0.022690,0.170212,0.139021,-0.053662,1.304998,0.036632,0.070058,True,10,0.001884
1022,ENSG00000286835,25,1.000000,0.078827,0.182021,0.012681,0.022690,0.170212,0.139021,-0.053662,,,,True,1,0.036801
1023,ENSG00000285269,25,1.000000,0.078827,0.182021,0.012681,0.022690,0.170212,0.139021,-0.053662,1.304998,0.036632,0.070058,True,2,0.017324
1024,SLC35D2,25,1.000000,0.078827,0.182021,0.012681,0.022690,0.170212,0.139021,-0.053662,1.304998,0.036632,0.070058,True,6,0.000045
1025,ENSG00000237212,25,1.000000,0.078827,0.182021,0.012681,0.022690,0.170212,0.139021,-0.053662,,,,True,8,0.000000
1026,ZNF367,25,1.000000,0.078827,0.182021,0.012681,0.022690,0.170212,0.139021,-0.053662,1.304998,0.036632,0.070058,True,5,0.001766
1027,ENSG00000287302,25,1.000000,0.078827,0.182021,0.012681,0.022690,0.170212,0.139021,-0.053662,,,,False,0,1.000000
1028,ENSG00000287187,25,1.000000,0.078827,0.182021,0.012681,0.022690,0.170212,0.139021,-0.053662,,,,False,0,1.000000
1029,TDRD9,494,0.950689,0.078317,0.139624,0.088353,0.267038,0.141484,-0.087331,-0.079269,1.296286,0.036783,0.070058,True,13,0.000000
1030,PLBD1-AS1,11,1.000000,0.078220,0.218400,0.214200,0.157810,0.061168,-0.191000,0.008743,,,,True,13,0.000000
1031,ENSG00000227760,11,1.000000,0.078220,0.218400,0.214200,0.157810,0.061168,-0.191000,0.008743,,,,False,0,1.000000
1032,RNU6-491P,11,1.000000,0.078220,0.218400,0.214200,0.157810,0.061168,-0.191000,0.008743,,,,False,0,1.000000
1033,ENSG00000256084,11,1.000000,0.078220,0.218400,0.214200,0.157810,0.061168,-0.191000,0.008743,,,,False,0,1.000000
1034,ENSG00000255649,11,1.000000,0.078220,0.218400,0.214200,0.157810,0.061168,-0.191000,0.008743,,,,False,0,1.000000
1035,GNAI2P1,11,1.000000,0.078220,0.218400,0.214200,0.157810,0.061168,-0.191000,0.008743,,,,False,0,1.000000
1036,RPL30P11,11,1.000000,0.078220,0.218400,0.214200,0.157810,0.061168,-0.191000,0.008743,,,,False,0,1.000000
1037,MRPS18CP4,11,1.000000,0.078220,0.218400,0.214200,0.157810,0.061168,-0.191000,0.008743,,,,False,0,1.000000
1038,ENSG00000256346,11,1.000000,0.078220,0.218400,0.214200,0.157810,0.061168,-0.191000,0.008743,,,,False,0,1.000000
1039,GUCY2C-AS1,11,1.000000,0.078220,0.218400,0.214200,0.157810,0.061168,-0.191000,0.008743,,,,False,0,1.000000
1040,ENSG00000293251,11,1.000000,0.078220,0.218400,0.214200,0.157810,0.061168,-0.191000,0.008743,,,,False,0,1.000000
1041,RN7SKP134,11,1.000000,0.078220,0.218400,0.214200,0.157810,0.061168,-0.191000,0.008743,,,,False,0,1.000000
1042,PLBD1,11,1.000000,0.078220,0.218400,0.214200,0.157810,0.061168,-0.191000,0.008743,1.294640,0.036883,0.070058,True,3,0.003929
1043,ATF7IP,11,1.000000,0.078220,0.218400,0.214200,0.157810,0.061168,-0.191000,0.008743,1.294640,0.036883,0.070058,False,0,1.000000
1044,ENSG00000290040,11,1.000000,0.078220,0.218400,0.214200,0.157810,0.061168,-0.191000,0.008743,,,,False,0,1.000000
1045,SPR,3,0.083792,0.078094,0.099273,0.080155,0.264594,0.119526,-0.026560,-0.068421,1.292495,0.036933,0.070058,True,1,0.045986
1046,SLC4A1,585,0.221972,0.078028,-0.004816,0.019344,0.128822,0.135819,0.026722,0.162275,1.291356,0.036983,0.070058,True,1,0.021357
1047,ENSG00000279872,63,0.680273,0.076784,0.027614,-0.081504,0.085774,0.012078,-0.033270,0.450010,,,,False,0,1.000000
1048,LINC03012,44,0.307737,0.076618,0.062530,-0.043725,0.177371,-0.011666,0.223984,0.051214,,,,False,0,1.000000
1049,ENSG00000224733,18,1.000000,0.076000,0.045490,0.096569,0.313220,-0.082100,0.130687,-0.047867,,,,False,0,1.000000
1050,PTPRK,18,1.000000,0.076000,0.045490,0.096569,0.313220,-0.082100,0.130687,-0.047867,1.256760,0.037184,0.070058,True,1,0.012730
1051,ENSG00000289190,18,1.000000,0.076000,0.045490,0.096569,0.313220,-0.082100,0.130687,-0.047867,,,,True,3,0.000001
1052,P2RX7,62,0.754295,0.075724,-0.074991,0.076978,0.043768,0.137041,0.156324,0.115223,1.252055,0.037234,0.070058,True,9,0.000000
1053,ENSG00000256152,57,0.432960,0.075414,-0.210638,0.036381,0.048700,0.006859,0.005444,0.565741,,,,False,0,1.000000
1054,FANCA,331,0.990458,0.075280,0.081310,0.088685,0.075082,-0.022311,-0.097934,0.326847,1.244476,0.037334,0.070058,True,12,0.000000
1055,RN7SL634P,431,0.788283,0.075189,0.069361,0.114933,0.275501,0.111035,-0.049454,-0.070244,,,,False,0,1.000000
1056,H4C14,86,0.637743,0.075130,0.009710,0.114184,0.152428,-0.048750,0.244429,-0.021224,1.241916,0.037384,0.070058,True,1,0.042246
1057,RPL23AP19,19,0.002808,0.074996,0.034856,0.121559,0.075355,0.052402,0.119211,0.046596,,,,False,0,1.000000
1058,ETV4,533,0.422043,0.074800,-0.026698,0.029902,0.068993,-0.010605,0.120997,0.266213,1.236297,0.037434,0.070058,True,1,0.041559
1059,ENSG00000227393,5,1.000000,0.074249,0.162811,0.421986,-0.177863,0.118932,0.015401,-0.095773,,,,False,0,1.000000
1060,ENSG00000278766,2,0.405585,0.074209,0.103898,0.084789,0.277738,-0.148009,0.002259,0.124581,,,,False,0,1.000000
1061,APPAT,2,0.405585,0.074209,0.103898,0.084789,0.277738,-0.148009,0.002259,0.124581,,,,False,0,1.000000
1062,SLC25A32,6,0.771740,0.074129,0.074150,0.036772,0.108362,0.151178,0.103328,-0.029016,1.224846,0.037484,0.070058,True,7,0.000000
1063,ENSG00000287550,178,0.747357,0.073446,0.306793,0.062858,0.052038,0.041189,0.128743,-0.150944,,,,True,12,0.000000
1064,ENSG00000227455,178,0.747357,0.073446,0.306793,0.062858,0.052038,0.041189,0.128743,-0.150944,,,,True,7,0.000002
1065,FABP5P9,81,0.888817,0.073438,0.150969,0.093738,0.146220,0.124841,0.075641,-0.150778,,,,False,0,1.000000
1066,SLC11A2,3,0.008674,0.073026,0.157770,0.087419,0.150176,0.176805,-0.020954,-0.113061,1.206022,0.037785,0.070058,True,5,0.012483
1067,HIGD1C,3,0.008674,0.073026,0.157770,0.087419,0.150176,0.176805,-0.020954,-0.113061,1.206022,0.037785,0.070058,False,0,1.000000
1068,ENSG00000274797,3,0.008674,0.073026,0.157770,0.087419,0.150176,0.176805,-0.020954,-0.113061,,,,False,0,1.000000
1069,ENSG00000271596,3,0.008674,0.073026,0.157770,0.087419,0.150176,0.176805,-0.020954,-0.113061,,,,False,0,1.000000
1070,ENSG00000250145,16,1.000000,0.072337,0.153212,0.199571,0.203906,0.009992,0.018285,-0.150944,,,,False,0,1.000000
1071,ENSG00000252337,16,1.000000,0.072337,0.153212,0.199571,0.203906,0.009992,0.018285,-0.150944,,,,False,0,1.000000
1072,ENSG00000273691,152,0.799339,0.072156,0.115817,0.086248,0.204833,0.083469,-0.008250,-0.049184,,,,True,6,0.000000
1073,ENSG00000233645,97,0.795820,0.072075,0.038235,0.108889,0.071281,0.097072,0.046138,0.070835,,,,False,0,1.000000
1074,ACTG1P22,3,0.099795,0.071988,0.110185,0.101548,0.141488,0.041800,0.027057,0.009851,,,,False,0,1.000000
1075,ENSG00000293318,3,0.099795,0.071988,0.110185,0.101548,0.141488,0.041800,0.027057,0.009851,,,,False,0,1.000000
1076,METTL16,76,0.899192,0.071137,0.029129,-0.047124,0.084420,0.025399,-0.005513,0.340511,1.173798,0.038036,0.070058,True,12,0.000000
1077,ORAI1,34,1.560536,0.071067,-0.152259,0.002915,0.249440,0.178745,0.213410,-0.065849,1.172602,0.038086,0.070058,True,2,0.032589
1078,ENSG00000271554,15,0.096327,0.070982,-0.000342,0.002584,0.255485,0.062861,0.131006,-0.025702,,,,False,0,1.000000
1079,RNU6-1004P,40,1.564116,0.070882,-0.152185,0.003233,0.248752,0.178094,0.212800,-0.065401,,,,False,0,1.000000
1080,ENSG00000261638,41,0.785419,0.070832,0.084207,0.081151,0.061877,-0.006564,0.109627,0.094694,,,,False,0,1.000000
1081,CSTPP1,4,0.005001,0.070532,0.057110,-0.025493,0.027405,-0.029972,-0.167841,0.561985,1.163481,0.038136,0.070058,False,0,1.000000
1082,ADSL,4,0.028779,0.070521,0.037782,0.054200,0.249391,-0.048602,0.164536,-0.034179,1.163295,0.038236,0.070058,True,9,0.000000
1083,ENSG00000284431,4,0.028779,0.070521,0.037782,0.054200,0.249391,-0.048602,0.164536,-0.034179,1.163295,0.038236,0.070058,False,0,1.000000
1084,ENSG00000253875,14,0.000647,0.070214,0.138063,0.068969,-0.069443,0.153736,0.128106,0.001855,,,,True,4,0.000000
1085,RELA-DT,27,0.478095,0.069554,-0.076762,-0.129989,0.011220,-0.133872,0.275419,0.471307,,,,True,11,0.000000
1086,RELA,27,0.478095,0.069554,-0.076762,-0.129989,0.011220,-0.133872,0.275419,0.471307,1.146788,0.038487,0.070058,True,2,0.002056
1087,LINC01950,15,0.936886,0.069519,0.146966,0.198797,0.206439,0.003823,0.012034,-0.150944,,,,False,0,1.000000
1088,KDM2B,87,2.000000,0.069151,-0.126134,-0.014323,0.230218,0.157839,0.179140,-0.011832,1.139921,0.038537,0.070058,True,2,0.000466
1089,MIR7107,87,2.000000,0.069151,-0.126134,-0.014323,0.230218,0.157839,0.179140,-0.011832,,,,False,0,1.000000
1090,RN7SKP248,4,0.898316,0.069061,0.314049,-0.243799,0.285320,0.223074,-0.087005,-0.077271,,,,False,0,1.000000
1091,HIP1R,89,0.662974,0.068972,-0.145001,-0.002622,0.097701,0.001423,0.052944,0.409386,1.136858,0.038587,0.070058,True,9,0.000000
1092,ENSG00000289450,6,0.060066,0.068578,-0.004948,-0.142999,0.438056,0.020641,0.251661,-0.150944,,,,False,0,1.000000
1093,ENSG00000228423,29,0.004281,0.068471,0.008748,0.108548,0.062528,0.046460,0.061149,0.123394,,,,False,0,1.000000
1094,MNT,81,0.996230,0.068458,0.037773,-0.036486,0.082591,0.017018,0.004729,0.305124,1.128092,0.038887,0.070058,True,8,0.000000
1095,SGSM2-AS1,81,0.996230,0.068458,0.037773,-0.036486,0.082591,0.017018,0.004729,0.305124,,,,False,0,1.000000
1096,ENSG00000262456,81,0.996230,0.068458,0.037773,-0.036486,0.082591,0.017018,0.004729,0.305124,,,,False,0,1.000000
1097,SLC45A1,154,0.998959,0.068103,0.058429,0.061879,0.084043,0.079214,0.035807,0.089248,1.122039,0.038938,0.070058,True,2,0.009877
1098,ENSG00000270282,161,1.000000,0.068029,0.058489,0.062056,0.083503,0.079244,0.035656,0.089227,,,,False,0,1.000000
1099,ENSG00000221083,161,1.000000,0.068029,0.058489,0.062056,0.083503,0.079244,0.035656,0.089227,,,,False,0,1.000000
1100,RERE-AS1,161,1.000000,0.068029,0.058489,0.062056,0.083503,0.079244,0.035656,0.089227,,,,True,7,0.000002
1101,RERE,161,1.000000,0.068029,0.058489,0.062056,0.083503,0.079244,0.035656,0.089227,1.120774,0.038988,0.070058,True,8,0.000000
1102,RNU6-991P,138,0.996608,0.067936,0.058578,0.061837,0.083473,0.079275,0.035447,0.089006,,,,False,0,1.000000
1103,ENSG00000236457,82,1.000000,0.067736,0.037254,-0.037404,0.083318,0.016265,0.002713,0.304268,,,,False,0,1.000000
1104,ENSG00000280333,82,1.000000,0.067736,0.037254,-0.037404,0.083318,0.016265,0.002713,0.304268,,,,False,0,1.000000
1105,SMG6,82,1.000000,0.067736,0.037254,-0.037404,0.083318,0.016265,0.002713,0.304268,1.115770,0.039389,0.070058,True,4,0.000017
1106,MCUR1P1,82,1.000000,0.067736,0.037254,-0.037404,0.083318,0.016265,0.002713,0.304268,,,,False,0,1.000000
1107,ENSG00000225084,82,1.000000,0.067736,0.037254,-0.037404,0.083318,0.016265,0.002713,0.304268,,,,False,0,1.000000
1108,HNRNPA1P16,82,1.000000,0.067736,0.037254,-0.037404,0.083318,0.016265,0.002713,0.304268,,,,True,3,0.015895
1109,DPH1,82,1.000000,0.067736,0.037254,-0.037404,0.083318,0.016265,0.002713,0.304268,1.115770,0.039389,0.070058,True,13,0.000000
1110,SMG6-IT1,82,1.000000,0.067736,0.037254,-0.037404,0.083318,0.016265,0.002713,0.304268,,,,False,0,1.000000
1111,OVCA2,82,1.000000,0.067736,0.037254,-0.037404,0.083318,0.016265,0.002713,0.304268,1.115770,0.039389,0.070058,False,0,1.000000
1112,SNORD91A,82,1.000000,0.067736,0.037254,-0.037404,0.083318,0.016265,0.002713,0.304268,,,,False,0,1.000000
1113,HIC1,82,1.000000,0.067736,0.037254,-0.037404,0.083318,0.016265,0.002713,0.304268,1.115770,0.039389,0.070058,False,0,1.000000
1114,ENSG00000236838,82,1.000000,0.067736,0.037254,-0.037404,0.083318,0.016265,0.002713,0.304268,,,,False,0,1.000000
1115,ENSG00000262810,82,1.000000,0.067736,0.037254,-0.037404,0.083318,0.016265,0.002713,0.304268,,,,False,0,1.000000
1116,ENSG00000279040,82,1.000000,0.067736,0.037254,-0.037404,0.083318,0.016265,0.002713,0.304268,,,,False,0,1.000000
1117,MIR212,82,1.000000,0.067736,0.037254,-0.037404,0.083318,0.016265,0.002713,0.304268,,,,False,0,1.000000
1118,ENSG00000262869,82,1.000000,0.067736,0.037254,-0.037404,0.083318,0.016265,0.002713,0.304268,,,,False,0,1.000000
1119,SRR,82,1.000000,0.067736,0.037254,-0.037404,0.083318,0.016265,0.002713,0.304268,1.115770,0.039389,0.070058,True,13,0.000000
1120,ENSG00000228133,82,1.000000,0.067736,0.037254,-0.037404,0.083318,0.016265,0.002713,0.304268,,,,True,3,0.000000
1121,ENSG00000279340,82,1.000000,0.067736,0.037254,-0.037404,0.083318,0.016265,0.002713,0.304268,,,,False,0,1.000000
1122,SNORD91B,82,1.000000,0.067736,0.037254,-0.037404,0.083318,0.016265,0.002713,0.304268,,,,False,0,1.000000
1123,ENSG00000274758,82,1.000000,0.067736,0.037254,-0.037404,0.083318,0.016265,0.002713,0.304268,,,,False,0,1.000000
1124,ENSG00000279562,82,1.000000,0.067736,0.037254,-0.037404,0.083318,0.016265,0.002713,0.304268,,,,False,0,1.000000
1125,ENSG00000289388,82,1.000000,0.067736,0.037254,-0.037404,0.083318,0.016265,0.002713,0.304268,,,,False,0,1.000000
1126,TSR1,82,1.000000,0.067736,0.037254,-0.037404,0.083318,0.016265,0.002713,0.304268,1.115770,0.039389,0.070058,True,4,0.021295
1127,RTN4RL1,82,1.000000,0.067736,0.037254,-0.037404,0.083318,0.016265,0.002713,0.304268,1.115770,0.039389,0.070058,True,3,0.000006
1128,MIR132,82,1.000000,0.067736,0.037254,-0.037404,0.083318,0.016265,0.002713,0.304268,,,,False,0,1.000000
1129,ENSG00000287553,82,1.000000,0.067736,0.037254,-0.037404,0.083318,0.016265,0.002713,0.304268,,,,True,1,0.033653
1130,DPH1-AS1,82,1.000000,0.067736,0.037254,-0.037404,0.083318,0.016265,0.002713,0.304268,,,,False,0,1.000000
1131,ENSG00000262533,82,1.000000,0.067736,0.037254,-0.037404,0.083318,0.016265,0.002713,0.304268,,,,False,0,1.000000
1132,ENSG00000262445,82,1.000000,0.067736,0.037254,-0.037404,0.083318,0.016265,0.002713,0.304268,,,,True,1,0.035532
1133,SGSM2,82,1.000000,0.067736,0.037254,-0.037404,0.083318,0.016265,0.002713,0.304268,1.115770,0.039389,0.070058,True,7,0.000000
1134,ENSG00000280242,82,1.000000,0.067736,0.037254,-0.037404,0.083318,0.016265,0.002713,0.304268,,,,False,0,1.000000
1135,RN7SL624P,82,1.000000,0.067736,0.037254,-0.037404,0.083318,0.016265,0.002713,0.304268,,,,False,0,1.000000
1136,HCN1,6,0.857342,0.067728,0.130007,0.063523,0.285666,0.115116,-0.062975,-0.124967,1.115642,0.039439,0.070058,True,4,0.000000
1137,MIR1301,43,0.640822,0.067425,0.034348,-0.005893,0.280628,-0.160986,0.159746,0.096711,,,,False,0,1.000000
1138,CREB3L1,34,0.675842,0.066903,0.005859,-0.047174,0.070102,0.034303,0.069030,0.269299,1.101564,0.039639,0.070058,True,4,0.014421
1139,INPP4A,3,0.243176,0.066777,0.140254,0.162566,0.122993,0.133897,-0.078296,-0.080753,1.099409,0.039790,0.070058,True,1,0.014216
1140,CNGA3,3,0.243176,0.066777,0.140254,0.162566,0.122993,0.133897,-0.078296,-0.080753,1.099409,0.039790,0.070058,True,3,0.000028
1141,ENSG00000227987,3,0.243176,0.066777,0.140254,0.162566,0.122993,0.133897,-0.078296,-0.080753,,,,False,0,1.000000
1142,ENSG00000222000,3,0.243176,0.066777,0.140254,0.162566,0.122993,0.133897,-0.078296,-0.080753,,,,True,4,0.001762
1143,LINC01381,25,0.616803,0.066646,0.034494,-0.007767,0.276688,-0.166928,0.165442,0.097948,,,,False,0,1.000000
1144,SNORD67,31,0.559843,0.066636,-0.053582,-0.041543,0.014897,0.029054,0.125208,0.325783,,,,False,0,1.000000
1145,TEKT2,20,0.143070,0.066608,0.043819,0.013535,0.179837,0.064690,0.120127,-0.022357,1.096534,0.039890,0.070058,True,1,0.035193
1146,ENSG00000293245,20,0.143070,0.066608,0.043819,0.013535,0.179837,0.064690,0.120127,-0.022357,,,,False,0,1.000000
1147,ADPRS,20,0.143070,0.066608,0.043819,0.013535,0.179837,0.064690,0.120127,-0.022357,1.096534,0.039890,0.070058,False,0,1.000000
1148,RNU6-572P,57,0.809985,0.066357,0.099326,0.072337,0.038208,0.002875,0.070564,0.114834,,,,False,0,1.000000
1149,PDE8A,94,0.998898,0.066220,0.117759,0.111830,0.159179,0.106429,0.048239,-0.146117,1.089907,0.040291,0.070058,True,4,0.011326
1150,PRDX3P4,5,0.174813,0.066216,0.064501,0.220069,0.051041,0.155689,-0.056046,-0.037958,,,,False,0,1.000000
1151,SHC1P2,727,0.251168,0.066077,-0.008481,0.019399,0.113085,0.117945,0.017460,0.137056,,,,False,0,1.000000
1152,ENSG00000229212,84,0.979165,0.066070,0.124752,0.109463,0.156812,0.106144,0.049505,-0.150253,,,,True,13,0.000000
1153,ENSG00000291211,84,0.979165,0.066070,0.124752,0.109463,0.156812,0.106144,0.049505,-0.150253,,,,False,0,1.000000
1154,GOLGA6L3P,84,0.979165,0.066070,0.124752,0.109463,0.156812,0.106144,0.049505,-0.150253,,,,False,0,1.000000
1155,MIR7706,84,0.979165,0.066070,0.124752,0.109463,0.156812,0.106144,0.049505,-0.150253,,,,False,0,1.000000
1156,RN7SL428P,84,0.979165,0.066070,0.124752,0.109463,0.156812,0.106144,0.049505,-0.150253,,,,False,0,1.000000
1157,NIFKP8,84,0.979165,0.066070,0.124752,0.109463,0.156812,0.106144,0.049505,-0.150253,,,,False,0,1.000000
1158,ENSG00000291212,84,0.979165,0.066070,0.124752,0.109463,0.156812,0.106144,0.049505,-0.150253,,,,False,0,1.000000
1159,AKAP13,84,0.979165,0.066070,0.124752,0.109463,0.156812,0.106144,0.049505,-0.150253,1.087358,0.040391,0.070058,True,11,0.000000
1160,ENSG00000259270,84,0.979165,0.066070,0.124752,0.109463,0.156812,0.106144,0.049505,-0.150253,,,,False,0,1.000000
1161,RNU7-79P,84,0.979165,0.066070,0.124752,0.109463,0.156812,0.106144,0.049505,-0.150253,,,,False,0,1.000000
1162,ENSG00000259317,84,0.979165,0.066070,0.124752,0.109463,0.156812,0.106144,0.049505,-0.150253,,,,False,0,1.000000
1163,ENSG00000291210,84,0.979165,0.066070,0.124752,0.109463,0.156812,0.106144,0.049505,-0.150253,,,,False,0,1.000000
1164,ADAMTS7P4,84,0.979165,0.066070,0.124752,0.109463,0.156812,0.106144,0.049505,-0.150253,,,,True,11,0.000000
1165,CSPG4P12,84,0.979165,0.066070,0.124752,0.109463,0.156812,0.106144,0.049505,-0.150253,,,,True,13,0.000000
1166,SPIRE2,308,0.939903,0.065864,0.086029,0.084547,0.073220,-0.024780,-0.106504,0.282675,1.083845,0.040491,0.070058,True,13,0.000000
1167,IDH2,85,0.473187,0.065691,0.031942,0.140638,0.200652,0.056494,-0.007781,-0.027796,1.080893,0.040541,0.070058,True,1,0.040575
1168,HAPLN4,25,0.579613,0.065565,0.019302,0.082577,0.144191,0.045994,-0.060344,0.161673,1.078744,0.040591,0.070058,True,9,0.000002
1169,ENSG00000285667,11,0.020835,0.065337,-0.209671,0.211960,0.230128,0.102753,0.001773,0.055079,,,,True,5,0.000704
1170,ENSG00000259654,11,0.020835,0.065337,-0.209671,0.211960,0.230128,0.102753,0.001773,0.055079,,,,False,0,1.000000
1171,ZNF592,11,0.020835,0.065337,-0.209671,0.211960,0.230128,0.102753,0.001773,0.055079,1.074842,0.040892,0.070058,True,1,0.032896
1172,ENSG00000256278,11,0.020835,0.065337,-0.209671,0.211960,0.230128,0.102753,0.001773,0.055079,,,,True,3,0.016670
1173,ZSCAN2,11,0.020835,0.065337,-0.209671,0.211960,0.230128,0.102753,0.001773,0.055079,1.074842,0.040892,0.070058,True,1,0.001943
1174,LINC00933,11,0.020835,0.065337,-0.209671,0.211960,0.230128,0.102753,0.001773,0.055079,,,,True,8,0.000024
1175,ALPK3,11,0.020835,0.065337,-0.209671,0.211960,0.230128,0.102753,0.001773,0.055079,1.074842,0.040892,0.070058,True,6,0.000002
1176,ENSG00000200991,11,0.020835,0.065337,-0.209671,0.211960,0.230128,0.102753,0.001773,0.055079,,,,False,0,1.000000
1177,UBE2Q2P1,11,0.020835,0.065337,-0.209671,0.211960,0.230128,0.102753,0.001773,0.055079,,,,True,7,0.000014
1178,SCAND2P,11,0.020835,0.065337,-0.209671,0.211960,0.230128,0.102753,0.001773,0.055079,,,,True,13,0.000000
1179,EGLN1P1,11,0.020835,0.065337,-0.209671,0.211960,0.230128,0.102753,0.001773,0.055079,,,,False,0,1.000000
1180,SEC11A,11,0.020835,0.065337,-0.209671,0.211960,0.230128,0.102753,0.001773,0.055079,1.074842,0.040892,0.070058,True,1,0.005291
1181,ENSG00000276278,11,0.020835,0.065337,-0.209671,0.211960,0.230128,0.102753,0.001773,0.055079,,,,False,0,1.000000
